shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
14S-368-01-E,45.491109,-73.622358,42
14S-166-PM-S,45.491109,-73.622358,16
14S-166-L2-S,45.491109,-73.622358,16
14S-166-JO-S,45.491109,-73.622358,19
14S-51-JO-E,45.491109,-73.622358,27
14S-460-PM-E,45.55411,-73.621035,68
14S-460-AM-E,45.55411,-73.621035,62
14S-192-JO-E,45.55411,-73.621035,8
14S-10-01-S,45.55411,-73.621035,4
14S-355-01-S,45.578889,-73.619679,22
14S-139-JO-S,45.578889,-73.619679,17
14S-41-01-O,45.578889,-73.619679,8
14S-129-SO-N,45.505625,-73.621296,34
14S-129-S2-N,45.505625,-73.621296,39
14S-129-JO-N,45.505625,-73.621296,39
14S-129-SO-S,45.505324,-73.621271,17
14S-129-S2-S,45.505324,-73.621271,18
14S-129-JO-S,45.505324,-73.621271,18
14S-192-JO-O,45.55581,-73.619346,45
14S-10-01-S,45.55581,-73.619346,2
14S-162-01-O,45.477013,-73.621664,2
14S-103-JO-O,45.477013,-73.621664,4
14S-103-AC-O,45.477013,-73.621664,4
14S-162-01-E,45.476659,-73.6217,36
14S-103-JO-E,45.476659,-73.6217,20
14S-363-01-S,45.53519,-73.619697,27
14S-55-JO-S,45.53519,-73.619697,16
14S-13-01-S,45.545863,-73.619809,5
14S-356-SO-E,45.467639,-73.62136,94
14S-105-LC-E,45.467639,-73.62136,4
14S-105-01-E,45.467639,-73.62136,13
14S-193-01-O,45.553575,-73.61883,34
14S-129-SO-N,45.506819,-73.620263,33
14S-129-S2-N,45.506819,-73.620263,38
14S-129-JO-N,45.506819,-73.620263,38
14S-192-JO-E,45.555468,-73.618672,9
14S-10-01-S,45.555468,-73.618672,5
14S-372-SO-O,45.534194,-73.618889,88
14S-93-01-O,45.534194,-73.618889,29
14S-92-JO-O,45.534194,-73.618889,4
14S-193-01-E,45.554211,-73.617917,20
14S-192-JO-O,45.55642,-73.618095,44
14S-371-01-S,45.476134,-73.620336,57
14S-102-01-E,45.476134,-73.620336,21
14S-63-01-S,45.476134,-73.620336,11
14S-17-01-S,45.476134,-73.620336,36
14S-30-01-N,45.542892,-73.617822,36
14S-191-01-E,45.45787,-73.615967,70
14S-355-01-N,45.577817,-73.616602,74
14S-139-JO-N,45.577817,-73.616602,35
14S-41-01-E,45.577817,-73.616602,51
14S-138-01-E,45.472449,-73.619579,24
14S-99-01-O,45.548043,-73.617665,23
14S-10-01-N,45.555523,-73.616652,33
14S-10-01-S,45.555582,-73.617302,6
14S-361-01-S,45.539062,-73.617488,23
14S-31-01-S,45.539062,-73.617488,24
14S-420-AM-E,45.468863,-73.618839,10
14S-356-SO-E,45.468863,-73.618839,95
14S-105-LC-E,45.468863,-73.618839,5
14S-105-01-E,45.468863,-73.618839,14
14S-129-SO-N,45.50997,-73.61736,31
14S-129-S2-N,45.50997,-73.61736,36
14S-129-JO-N,45.50997,-73.61736,36
14S-104-01-E,45.463023,-73.618828,25
14S-90-01-E,45.463023,-73.618828,45
14S-357-01-N,45.566484,-73.615319,34
14S-67-JO-N,45.566484,-73.615319,25
14S-41-01-O,45.566484,-73.615319,33
14S-368-01-O,45.496789,-73.618008,54
14S-51-JO-O,45.496789,-73.618008,30
14S-368-01-E,45.505136,-73.617027,50
14S-119-01-N,45.505136,-73.617027,6
14S-51-JO-E,45.505136,-73.617027,35
14S-13-01-N,45.543972,-73.615142,10
14S-138-01-O,45.47232,-73.616951,24
14S-99-01-O,45.551453,-73.614606,21
14S-99-01-E,45.551107,-73.61457,10
14S-10-01-N,45.554327,-73.613957,32
14S-361-01-N,45.53833,-73.614172,37
14S-95-01-O,45.53833,-73.614172,42
14S-31-01-N,45.53833,-73.614172,8
14S-368-01-O,45.507392,-73.615168,47
14S-119-01-S,45.507392,-73.615168,45
14S-51-JO-O,45.507392,-73.615168,23
14S-359-01-N,45.5508,-73.613168,26
14S-45-01-N,45.5508,-73.613168,26
14S-24-01-E,45.477217,-73.61555,3
14S-99-01-E,45.552192,-73.613189,11
14S-372-SO-O,45.540116,-73.613625,84
14S-93-01-O,45.540116,-73.613625,25
14S-371-01-S,45.473985,-73.615504,59
14S-63-01-S,45.473985,-73.615504,13
14S-17-01-S,45.473985,-73.615504,38
14S-356-SO-O,45.471299,-73.614574,70
14S-105-01-O,45.471299,-73.614574,5
14S-138-01-E,45.478216,-73.614336,28
14S-10-01-S,45.553378,-73.612136,8
14S-13-01-N,45.542481,-73.611801,9
14S-372-SO-E,45.542323,-73.611998,34
14S-372-LC-E,45.542323,-73.611998,34
14S-93-01-E,45.542323,-73.611998,11
14S-357-01-N,45.564511,-73.610874,32
14S-67-JO-N,45.564511,-73.610874,23
14S-41-01-O,45.564511,-73.610874,31
14S-94-01-N,45.557741,-73.61105,29
14S-439-LV-S,45.574894,-73.610387,14
14S-439-L2-S,45.574894,-73.610387,5
14S-439-AM-S,45.574894,-73.610387,29
14S-102-01-O,45.476014,-73.61363,4
14S-193-01-E,45.562416,-73.610629,25
14S-18-JO-E,45.532043,-73.610685,3
14S-359-01-S,45.549485,-73.610744,23
14S-45-LL-S,45.549485,-73.610744,25
14S-45-01-S,45.549485,-73.610744,22
14S-372-SO-O,45.544017,-73.610756,81
14S-93-01-O,45.544017,-73.610756,22
14S-30-01-S,45.538494,-73.610815,30
14S-193-01-E,45.563598,-73.60964,26
14S-63-01-S,45.47294,-73.613131,14
14S-104-01-O,45.462766,-73.620545,26
14S-90-01-O,45.462766,-73.620545,24
14S-370-01-O,45.525937,-73.610165,52
14S-161-01-O,45.525937,-73.610165,10
14S-363-01-S,45.529755,-73.609592,32
14S-160-01-O,45.529755,-73.609592,7
14S-55-JO-S,45.529755,-73.609592,21
14S-372-SO-E,45.545228,-73.609387,36
14S-372-LC-E,45.545228,-73.609387,36
14S-93-01-E,45.545228,-73.609387,13
14S-94-01-S,45.556678,-73.609163,6
14S-192-JO-O,45.560381,-73.609337,42
14S-192-JO-E,45.559864,-73.60889,12
14S-166-L2-S,45.495445,-73.610117,34
14S-166-L2-N,45.495445,-73.610117,30
14S-11-01-E,45.495445,-73.610117,7
14S-372-SO-E,45.546614,-73.608121,37
14S-372-LC-E,45.546614,-73.608121,37
14S-93-01-E,45.546614,-73.608121,14
14S-99-01-E,45.557805,-73.607839,15
14S-361-01-S,45.535481,-73.608657,26
14S-31-01-S,45.535481,-73.608657,27
14S-363-01-N,45.530176,-73.608232,27
14S-55-JO-N,45.530176,-73.608232,24
14S-160-01-O,45.530465,-73.608365,4
14S-18-JO-O,45.530465,-73.608365,56
14S-370-01-O,45.527578,-73.607841,51
14S-161-01-O,45.527578,-73.607841,9
14S-30-01-S,45.536985,-73.607289,31
14S-24-01-E,45.474536,-73.609489,5
14S-380-LC-E,45.620799,-73.607604,44
14S-380-01-E,45.620799,-73.607604,89
14S-49-01-E,45.620799,-73.607604,25
14S-43-AB-E,45.620799,-73.607604,50
14S-193-01-O,45.568045,-73.605909,24
14S-460-PM-O,45.562755,-73.607272,30
14S-460-AM-O,45.562755,-73.607272,32
14S-192-JO-O,45.562755,-73.607272,41
14S-357-01-S,45.562103,-73.606801,19
14S-67-JO-S,45.562103,-73.606801,20
14S-41-01-E,45.562103,-73.606801,32
14S-355-01-N,45.572751,-73.605104,70
14S-139-JO-N,45.572751,-73.605104,31
14S-41-01-E,45.572751,-73.605104,47
14S-160-01-O,45.53252,-73.606508,3
14S-18-JO-O,45.53252,-73.606508,55
14S-435-JO-O,45.495677,-73.607028,53
14S-369-01-N,45.495677,-73.607028,18
14S-166-PM-N,45.495677,-73.607028,16
14S-166-L2-N,45.495677,-73.607028,13
14S-166-JO-N,45.495677,-73.607028,13
14S-165-JO-N,45.495677,-73.607028,12
14S-11-SO-O,45.495677,-73.607028,23
14S-11-01-O,45.495677,-73.607028,28
14S-99-01-O,45.560144,-73.6049,13
14S-193-01-E,45.569239,-73.604501,29
14S-192-JO-E,45.569239,-73.604501,17
14S-356-SO-E,45.475677,-73.607102,100
14S-63-01-S,45.475677,-73.607102,17
14S-24-01-E,45.475677,-73.607102,6
14S-10-01-N,45.550253,-73.604752,29
14S-435-JO-E,45.523694,-73.605268,60
14S-365-01-N,45.523694,-73.605268,23
14S-80-01-N,45.523694,-73.605268,16
14S-435-JO-O,45.52366,-73.605719,16
14S-365-01-S,45.52366,-73.605719,41
14S-80-01-S,45.52366,-73.605719,17
14S-361-01-S,45.53396,-73.605276,27
14S-31-01-S,45.53396,-73.605276,28
14S-95-01-O,45.545311,-73.604635,36
14S-99-01-O,45.561412,-73.603719,12
14S-99-01-E,45.561064,-73.603826,19
14S-371-01-N,45.473231,-73.606212,15
14S-17-01-N,45.473231,-73.606212,7
14S-160-01-O,45.525093,-73.604373,13
14S-160-01-E,45.524706,-73.604548,35
14S-46-AC-O,45.524706,-73.604548,19
14S-46-AB-O,45.524706,-73.604548,14
14S-46-AB-E,45.524706,-73.604548,1
14S-193-01-E,45.571214,-73.602772,30
14S-192-JO-E,45.571214,-73.602772,18
14S-359-01-N,45.546365,-73.603361,23
14S-45-01-N,45.546365,-73.603361,23
14S-460-PM-E,45.566699,-73.603218,73
14S-192-JO-E,45.566699,-73.603218,15
14S-18-JO-O,45.536224,-73.603076,52
14S-448-AM-O,45.624887,-73.600218,19
14S-380-01-O,45.624887,-73.600218,10
14S-49-AM-O,45.624887,-73.600218,26
14S-49-01-O,45.624887,-73.600218,40
14S-43-AB-O,45.624887,-73.600218,20
14S-372-SO-E,45.552905,-73.6025,42
14S-372-LC-E,45.552905,-73.6025,42
14S-93-01-E,45.552905,-73.6025,19
14S-95-01-O,45.547657,-73.602426,34
14S-78-01-O,45.449192,-73.604711,35
14S-37-01-S,45.453523,-73.604584,72
14S-41-01-O,45.560051,-73.600906,27
14S-363-01-N,45.527314,-73.601955,25
14S-55-JO-N,45.527314,-73.601955,22
14S-10-01-N,45.548692,-73.601227,28
14S-95-01-E,45.548535,-73.601469,9
14S-13-01-N,45.537772,-73.601211,6
14S-18-JO-E,45.537651,-73.601596,11
14S-432-AM-S,45.637743,-73.598732,2
14S-353-01-O,45.637743,-73.598732,16
14S-48-GC-O,45.637743,-73.598732,16
14S-48-GB-O,45.637743,-73.598732,14
14S-48-AC-O,45.637743,-73.598732,16
14S-48-AB-O,45.637743,-73.598732,14
14S-124-01-S,45.475524,-73.602766,47
14S-104-01-O,45.475524,-73.602766,18
14S-90-01-O,45.475524,-73.602766,15
14S-37-01-N,45.475524,-73.602766,72
14S-99-01-O,45.565936,-73.599707,7
14S-371-01-S,45.479384,-73.584221,70
14S-191-01-E,45.479384,-73.584221,91
14S-78-01-E,45.479384,-73.584221,35
14S-36-JO-E,45.477893,-73.583955,47
14S-368-01-E,45.523815,-73.58297,78
14S-97-JO-E,45.523815,-73.58297,11
14S-11-SO-E,45.523815,-73.58297,24
14S-11-01-E,45.523815,-73.58297,22
14S-356-SO-O,45.494708,-73.583484,38
14S-24-01-O,45.494708,-73.583484,38
14S-370-01-O,45.551579,-73.581968,36
14S-197-JO-O,45.551579,-73.581968,25
14S-18-JO-O,45.560582,-73.581547,36
14S-369-01-S,45.488257,-73.582966,35
14S-364-01-O,45.488257,-73.582966,100
14S-358-01-O,45.488257,-73.582966,34
14S-355-01-S,45.488257,-73.582966,91
14S-150-01-O,45.488257,-73.582966,27
14S-427-AM-O,45.532785,-73.582021,11
14S-27-LC-O,45.532785,-73.582021,7
14S-27-JO-O,45.532785,-73.582021,18
14S-101-01-E,45.468988,-73.583891,5
14S-10-01-N,45.539398,-73.581264,22
14S-10-01-S,45.539518,-73.581974,17
14S-356-SO-O,45.495895,-73.58247,37
14S-24-01-O,45.495895,-73.58247,37
14S-356-SO-E,45.495555,-73.582497,134
14S-24-01-E,45.495555,-73.582497,20
14S-363-01-N,45.518012,-73.581445,16
14S-55-JO-N,45.518012,-73.581445,13
14S-29-JO-E,45.518012,-73.581445,10
14S-360-01-O,45.504808,-73.581767,32
14S-144-01-O,45.504808,-73.581767,18
14S-467-JO-S,45.55316,-73.580678,14
14S-357-01-S,45.55316,-73.580678,31
14S-67-JO-S,45.55316,-73.580678,30
14S-370-01-E,45.553088,-73.580419,61
14S-197-JO-E,45.553088,-73.580419,16
14S-197-HP-E,45.553088,-73.580419,16
14S-27-JO-E,45.533645,-73.580742,7
14S-356-SO-E,45.496395,-73.581682,135
14S-24-01-E,45.496395,-73.581682,21
14S-136-01-S,45.573553,-73.580144,21
14S-359-01-S,45.535998,-73.581529,32
14S-45-LL-S,45.535998,-73.581529,36
14S-45-01-S,45.535998,-73.581529,33
14S-36-JO-E,45.478958,-73.582146,48
14S-101-01-O,45.470225,-73.58186,12
14S-361-01-N,45.522937,-73.580386,20
14S-30-01-N,45.522937,-73.580386,14
14S-368-01-E,45.526941,-73.580124,84
14S-97-JO-E,45.526941,-73.580124,16
14S-11-SO-E,45.526941,-73.580124,30
14S-11-01-E,45.526941,-73.580124,27
14S-363-01-S,45.515733,-73.580662,50
14S-55-JO-S,45.515733,-73.580662,33
14S-29-JO-O,45.515733,-73.580662,25
14S-427-AM-O,45.535377,-73.579516,10
14S-27-LC-O,45.535377,-73.579516,5
14S-27-JO-O,45.535377,-73.579516,16
14S-15-JO-O,45.494349,-73.580913,28
14S-29-JO-O,45.519942,-73.579971,21
14S-360-01-O,45.508452,-73.580107,30
14S-144-01-O,45.508452,-73.580107,16
14S-14-01-S,45.528067,-73.579449,5
14S-95-01-O,45.575482,-73.578327,16
14S-356-SO-E,45.498192,-73.580011,137
14S-24-01-E,45.498192,-73.580011,22
14S-435-JO-E,45.492635,-73.577158,33
14S-369-01-S,45.492635,-73.577158,32
14S-166-PM-S,45.492635,-73.577158,37
14S-166-PM-N,45.492635,-73.577158,2
14S-166-L2-S,45.492635,-73.577158,49
14S-166-JO-S,45.492635,-73.577158,41
14S-165-JO-S,45.492635,-73.577158,33
14S-66-PM-S,45.492635,-73.577158,37
14S-66-PM-N,45.492635,-73.577158,1
14S-66-JO-S,45.492635,-73.577158,37
14S-369-01-N,45.492034,-73.576463,5
14S-364-01-E,45.492034,-73.576463,5
14S-355-01-N,45.492034,-73.576463,5
14S-350-01-E,45.492034,-73.576463,105
14S-150-01-E,45.492034,-73.576463,5
14S-350-01-O,45.479741,-73.578046,44
14S-108-01-O,45.479741,-73.578046,9
14S-357-01-S,45.548193,-73.57491,36
14S-47-01-O,45.548193,-73.57491,9
14S-18-JO-O,45.569063,-73.57419,30
14S-449-HC-S,45.655056,-73.571498,20
14S-449-AM-S,45.655056,-73.571498,20
14S-372-SO-O,45.655056,-73.571498,5
14S-49-AM-O,45.655056,-73.571498,9
14S-49-01-O,45.655056,-73.571498,23
14S-43-AB-O,45.655056,-73.571498,4
14S-359-01-S,45.53297,-73.574744,35
14S-45-LL-S,45.53297,-73.574744,39
14S-45-01-S,45.53297,-73.574744,36
14S-360-01-O,45.515148,-73.575086,20
14S-144-01-O,45.515148,-73.575086,7
14S-14-01-N,45.525371,-73.573767,16
14S-357-01-S,45.549863,-73.573898,35
14S-47-01-O,45.549863,-73.573898,8
14S-357-01-N,45.549621,-73.573915,18
14S-47-01-E,45.549621,-73.573915,19
14S-95-01-E,45.581591,-73.573278,31
14S-369-01-N,45.494308,-73.575987,6
14S-165-JO-S,45.494308,-73.575987,35
14S-66-PM-N,45.494308,-73.575987,3
14S-66-JO-S,45.494308,-73.575987,39
14S-18-JO-E,45.569944,-73.573191,33
14S-15-JO-O,45.501019,-73.574591,24
14S-353-01-O,45.58273,-73.572799,53
14S-32-01-S,45.58273,-73.572799,29
14S-357-01-S,45.541176,-73.573898,41
14S-94-01-S,45.541176,-73.573898,19
14S-47-01-O,45.551152,-73.573133,7
14S-467-JO-S,45.550979,-73.573313,15
14S-357-01-S,45.550979,-73.573313,34
14S-67-JO-S,45.550979,-73.573313,33
14S-360-01-O,45.516498,-73.573899,19
14S-144-01-O,45.516498,-73.573899,6
14S-29-JO-E,45.526207,-73.573506,15
14S-370-01-E,45.5624,-73.572207,66
14S-197-JO-E,45.5624,-73.572207,21
14S-197-HP-E,45.5624,-73.572207,21
14S-360-01-E,45.516728,-73.573553,29
14S-144-01-E,45.516728,-73.573553,30
14S-47-01-E,45.5526,-73.572123,21
14S-747-01-O,45.495434,-73.573653,10
14S-435-JO-O,45.495434,-73.573653,39
14S-427-AM-O,45.495434,-73.573653,31
14S-364-01-O,45.495434,-73.573653,95
14S-358-01-O,45.495434,-73.573653,29
14S-355-01-S,45.495434,-73.573653,86
14S-350-01-O,45.495434,-73.573653,24
14S-150-01-O,45.495434,-73.573653,22
14S-435-JO-E,45.495047,-73.573649,35
14S-427-PM-E,45.495047,-73.573649,5
14S-364-01-E,45.495047,-73.573649,7
14S-355-01-N,45.495047,-73.573649,7
14S-350-01-E,45.495047,-73.573649,107
14S-150-01-E,45.495047,-73.573649,7
14S-101-01-E,45.477705,-73.574329,12
14S-10-01-S,45.53519,-73.572674,21
14S-131-HP-N,45.577558,-73.571379,9
14S-131-01-N,45.577558,-73.571379,9
14S-361-01-N,45.519671,-73.572336,17
14S-30-01-N,45.519671,-73.572336,11
14S-47-01-E,45.55378,-73.571472,22
14S-107-JO-N,45.499971,-73.572582,39
14S-363-01-N,45.513919,-73.572297,12
14S-55-JO-N,45.513919,-73.572297,9
14S-191-01-O,45.479991,-73.580599,6
14S-363-01-N,45.516922,-73.579218,15
14S-55-JO-N,45.516922,-73.579218,12
14S-29-JO-E,45.516922,-73.579218,9
14S-360-01-O,45.509437,-73.579488,29
14S-144-01-O,45.509437,-73.579488,15
14S-370-01-E,45.555768,-73.578023,62
14S-197-JO-E,45.555768,-73.578023,17
14S-197-HP-E,45.555768,-73.578023,17
14S-10-01-S,45.53801,-73.578623,18
14S-368-01-E,45.528558,-73.578565,86
14S-97-JO-E,45.528558,-73.578565,18
14S-94-01-S,45.543122,-73.578563,17
14S-166-PM-N,45.495888,-73.579552,5
14S-166-L2-S,45.495888,-73.579552,52
14S-166-L2-N,45.495888,-73.579552,1
14S-166-JO-S,45.495888,-73.579552,45
14S-166-JO-N,45.495888,-73.579552,1
14S-435-JO-E,45.493868,-73.579452,32
14S-427-PM-E,45.493868,-73.579452,3
14S-369-01-S,45.493868,-73.579452,31
14S-166-PM-S,45.493868,-73.579452,35
14S-166-L2-S,45.493868,-73.579452,47
14S-166-JO-S,45.493868,-73.579452,39
14S-165-JO-S,45.493868,-73.579452,32
14S-66-PM-S,45.493868,-73.579452,35
14S-66-JO-S,45.493868,-73.579452,35
14S-359-01-S,45.534545,-73.578222,34
14S-45-LL-S,45.534545,-73.578222,38
14S-45-01-S,45.534545,-73.578222,35
14S-29-JO-O,45.521956,-73.578137,20
14S-29-JO-E,45.521668,-73.578248,12
14S-363-01-S,45.514725,-73.57849,52
14S-55-JO-S,45.514725,-73.57849,34
14S-29-JO-O,45.514725,-73.57849,27
14S-357-01-N,45.543976,-73.577257,14
14S-47-01-E,45.543976,-73.577257,15
14S-25-01-S,45.543976,-73.577257,15
14S-10-01-S,45.537527,-73.577647,19
14S-427-PM-E,45.537272,-73.577344,25
14S-27-JO-E,45.537272,-73.577344,10
14S-95-01-E,45.577269,-73.576545,28
14S-15-JO-O,45.497551,-73.578089,26
14S-357-01-S,45.545472,-73.576659,38
14S-47-01-O,45.545472,-73.576659,11
14S-358-01-E,45.494808,-73.577807,4
14S-15-JO-E,45.494808,-73.577807,4
14S-357-01-N,45.551964,-73.576082,19
14S-67-JO-N,45.551964,-73.576082,10
14S-355-01-N,45.561501,-73.575729,61
14S-139-JO-N,45.561501,-73.575729,22
14S-370-01-E,45.558377,-73.575786,64
14S-197-JO-E,45.558377,-73.575786,19
14S-197-HP-E,45.558377,-73.575786,19
14S-95-01-O,45.578908,-73.575341,14
14S-131-HP-S,45.578805,-73.575522,10
14S-131-01-S,45.578805,-73.575522,6
14S-357-01-S,45.546531,-73.575943,37
14S-47-01-O,45.546531,-73.575943,10
14S-29-JO-O,45.523719,-73.576544,19
14S-10-01-S,45.53677,-73.576059,20
14S-357-01-N,45.546866,-73.575529,16
14S-47-01-E,45.546866,-73.575529,17
14S-101-01-E,45.47371,-73.577965,9
14S-360-01-E,45.513676,-73.576142,27
14S-144-01-E,45.513676,-73.576142,28
14S-66-PM-S,45.49465,-73.596482,26
14S-66-JO-S,45.49465,-73.596482,26
14S-94-01-S,45.550636,-73.595284,11
14S-37-01-N,45.456432,-73.597588,15
14S-13-01-S,45.534891,-73.595199,12
14S-78-01-E,45.450313,-73.597636,10
14S-435-JO-O,45.495463,-73.59567,48
14S-369-01-N,45.495463,-73.59567,13
14S-166-PM-N,45.495463,-73.59567,11
14S-166-L2-N,45.495463,-73.59567,8
14S-166-JO-N,45.495463,-73.59567,8
14S-165-JO-N,45.495463,-73.59567,7
14S-36-JO-O,45.46106,-73.597082,38
14S-355-01-N,45.567713,-73.593707,67
14S-139-JO-N,45.567713,-73.593707,28
14S-355-01-S,45.567641,-73.59414,33
14S-139-JO-S,45.567641,-73.59414,26
14S-41-01-O,45.567641,-73.59414,17
14S-46-AC-O,45.525801,-73.59486,8
14S-46-AB-O,45.525801,-73.59486,8
14S-95-01-E,45.557197,-73.593995,14
14S-99-01-O,45.568893,-73.592907,1
14S-99-01-E,45.568893,-73.592907,32
14S-370-01-E,45.536109,-73.593769,51
14S-197-JO-E,45.536109,-73.593769,6
14S-197-HP-E,45.536109,-73.593769,6
14S-25-01-S,45.536109,-73.593769,5
14S-448-PM-E,45.629773,-73.591475,29
14S-380-LC-E,45.629773,-73.591475,50
14S-380-01-E,45.629773,-73.591475,95
14S-49-01-E,45.629773,-73.591475,31
14S-43-AB-E,45.629773,-73.591475,56
14S-361-01-S,45.528929,-73.594085,34
14S-30-01-S,45.528929,-73.594085,40
14S-51-JO-O,45.521968,-73.593905,11
14S-359-01-N,45.541632,-73.592982,20
14S-45-01-N,45.541632,-73.592982,20
14S-191-01-E,45.468464,-73.595846,81
14S-37-01-N,45.468464,-73.595846,56
14S-36-JO-E,45.468464,-73.595846,20
14S-18-JO-O,45.547723,-73.592778,44
14S-432-PM-S,45.619722,-73.590028,7
14S-370-01-E,45.538348,-73.592279,52
14S-197-JO-E,45.538348,-73.592279,7
14S-197-HP-E,45.538348,-73.592279,7
14S-25-01-S,45.538348,-73.592279,6
14S-439-LV-N,45.566571,-73.591132,12
14S-439-LC-N,45.566571,-73.591132,6
14S-355-01-N,45.566571,-73.591132,66
14S-139-JO-N,45.566571,-73.591132,27
14S-372-SO-O,45.566715,-73.591336,62
14S-188-PM-O,45.566715,-73.591336,29
14S-188-AM-O,45.566715,-73.591336,34
14S-141-JO-O,45.566715,-73.591336,52
14S-141-AM-O,45.566715,-73.591336,29
14S-435-JO-E,45.518138,-73.592216,55
14S-368-01-O,45.518138,-73.592216,27
14S-365-01-N,45.518138,-73.592216,18
14S-80-01-N,45.518138,-73.592216,11
14S-350-01-E,45.453958,-73.594237,65
14S-36-JO-E,45.453958,-73.594237,11
14S-18-JO-E,45.548834,-73.591574,19
14S-448-AM-O,45.631735,-73.589386,14
14S-353-01-O,45.631735,-73.589386,12
14S-49-AM-O,45.631735,-73.589386,21
14S-49-01-O,45.631735,-73.589386,35
14S-43-AB-O,45.631735,-73.589386,15
14S-191-01-O,45.469444,-73.593174,15
14S-361-01-S,45.528008,-73.591992,35
14S-47-01-O,45.528008,-73.591992,24
14S-30-01-S,45.528008,-73.591992,41
14S-18-JO-E,45.539151,-73.600274,12
14S-191-01-E,45.465151,-73.602535,75
14S-30-01-N,45.534564,-73.599528,29
14S-37-01-S,45.455799,-73.602031,71
14S-37-01-N,45.455615,-73.602232,13
14S-44-01-S,45.64377,-73.596734,1
14S-44-01-N,45.64377,-73.596734,39
14S-48-GC-O,45.638702,-73.596846,15
14S-48-GB-O,45.638702,-73.596846,13
14S-48-AC-O,45.638702,-73.596846,15
14S-48-AB-O,45.638702,-73.596846,13
14S-435-JO-O,45.495668,-73.601068,50
14S-369-01-N,45.495668,-73.601068,15
14S-166-PM-N,45.495668,-73.601068,13
14S-166-L2-N,45.495668,-73.601068,10
14S-166-JO-N,45.495668,-73.601068,10
14S-165-JO-N,45.495668,-73.601068,9
14S-18-JO-E,45.540552,-73.598922,13
14S-94-01-N,45.552188,-73.598283,24
14S-78-01-O,45.449814,-73.601048,34
14S-363-01-N,45.525777,-73.598665,24
14S-55-JO-N,45.525777,-73.598665,21
14S-13-01-N,45.536372,-73.598061,5
14S-361-01-N,45.531015,-73.598105,30
14S-30-01-N,45.531015,-73.598105,24
14S-370-01-E,45.53159,-73.597806,48
14S-161-01-O,45.53159,-73.597806,1
14S-161-01-E,45.53159,-73.597806,46
14S-18-JO-E,45.541836,-73.597773,14
14S-99-01-O,45.569149,-73.596876,4
14S-99-01-E,45.568814,-73.59692,27
14S-372-SO-E,45.560124,-73.59702,47
14S-188-PM-E,45.560124,-73.59702,6
14S-188-AM-E,45.560124,-73.59702,5
14S-141-JO-E,45.560124,-73.59702,5
14S-93-01-E,45.560124,-73.59702,24
14S-41-01-E,45.560124,-73.59702,38
14S-99-01-E,45.569408,-73.59639,28
14S-30-01-S,45.53248,-73.597491,34
14S-435-JO-O,45.520392,-73.597747,18
14S-368-01-E,45.520392,-73.597747,68
14S-365-01-S,45.520392,-73.597747,43
14S-80-01-S,45.520392,-73.597747,19
14S-46-AB-E,45.527511,-73.597335,6
14S-66-PM-N,45.493214,-73.597914,12
14S-66-JO-N,45.493214,-73.597914,9
14S-95-01-O,45.5547,-73.59631,30
14S-44-01-N,45.641747,-73.593564,37
14S-372-SO-E,45.561713,-73.595644,48
14S-188-PM-E,45.561713,-73.595644,7
14S-188-AM-E,45.561713,-73.595644,6
14S-141-JO-E,45.561713,-73.595644,6
14S-93-01-E,45.561713,-73.595644,25
14S-41-01-E,45.561713,-73.595644,39
14S-448-AM-O,45.628287,-73.593919,16
14S-380-01-O,45.628287,-73.593919,7
14S-49-AM-O,45.628287,-73.593919,23
14S-49-01-O,45.628287,-73.593919,37
14S-43-AB-O,45.628287,-73.593919,17
14S-78-01-E,45.47371,-73.59681,28
14S-37-01-N,45.47371,-73.59681,67
14S-371-01-N,45.473971,-73.597019,14
14S-17-01-N,45.473971,-73.597019,6
14S-95-01-E,45.555957,-73.595106,13
14S-363-01-N,45.524447,-73.595686,23
14S-55-JO-N,45.524447,-73.595686,20
14S-372-SO-O,45.568064,-73.590133,61
14S-188-PM-O,45.568064,-73.590133,28
14S-188-AM-O,45.568064,-73.590133,33
14S-141-JO-O,45.568064,-73.590133,51
14S-141-AM-O,45.568064,-73.590133,28
14S-370-01-O,45.540862,-73.59135,43
14S-197-JO-O,45.540862,-73.59135,32
14S-25-01-N,45.540862,-73.59135,13
14S-10-01-S,45.543926,-73.591407,14
14S-51-JO-E,45.522195,-73.591303,49
14S-370-01-E,45.541682,-73.590291,54
14S-197-JO-E,45.541682,-73.590291,9
14S-197-HP-E,45.541682,-73.590291,9
14S-25-01-S,45.541682,-73.590291,8
14S-37-01-S,45.46388,-73.592432,25
14S-432-PM-S,45.620918,-73.588336,6
14S-40-01-O,45.620918,-73.588336,32
14S-95-01-O,45.562953,-73.589194,25
14S-95-01-E,45.562571,-73.589264,18
14S-350-01-O,45.448432,-73.592308,80
14S-36-JO-O,45.448432,-73.592308,43
14S-18-JO-E,45.552136,-73.588699,21
14S-371-01-S,45.475613,-73.59071,66
14S-78-01-E,45.475613,-73.59071,31
14S-17-01-S,45.475613,-73.59071,45
14S-191-01-O,45.470579,-73.590769,14
14S-36-JO-O,45.470579,-73.590769,29
14S-78-01-O,45.47062,-73.591067,19
14S-449-HC-S,45.629125,-73.587092,34
14S-449-AM-S,45.629125,-73.587092,34
14S-432-PM-S,45.629125,-73.587092,3
14S-380-LC-E,45.629125,-73.587092,52
